조사년도,학제명,시도명,층화학교ID,70%추출,학제유형명,휴직여자수석교사수,보직교사수,여자보직교사수,휴직보직교사수,휴직여자보직교사수,교사수,여자교사수,휴직교사수,휴직여자교사수,전문상담교사수,여자전문상담교사수,휴직전문상담교사수,휴직여자전문상담교사수,사서교사수,휴직수석교사수,여자수석교사수,수석교사수,휴직여자교감수,휴직교감수,여자교감수,교감수,휴직여자교장수,휴직교장수,여자교장수,교장수,유초중등교원_여자교원수,유초중등교원_교원수,여자사서교사수,휴직사서교사수,여자시간강사수,시간강사수,여자기간제교사수,기간제교사수,휴직여자영양교사수,휴직영양교사수,여자영양교사수,영양교사수,휴직여자보건교사수,휴직보건교사수,여자보건교사수,보건교사수,휴직여자실기교사수,휴직실기교사수,여자실기교사수,실기교사수,휴직여자사서교사수
2021,초등학교,경기,1257243941,Y,초등학교,0,0,0,0,0,61,50,2,2,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,1,54,66,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1257669485,Y,유치원,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1258954671,Y,초등학교,0,0,0,0,0,23,23,6,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,26,27,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
2021,일반중학교,경기,1262969320,Y,중학교,0,0,0,0,0,57,42,4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,43,61,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1266967010,Y,유치원,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,1270588994,Y,일반고등학교,0,0,0,0,0,92,37,4,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,41,98,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0
2021,유치원,경기,1270769019,Y,유치원,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,11,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,공업고등학교,경기,1272224199,Y,특성화고등학교,0,0,0,0,0,58,19,3,3,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,1,24,64,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1273835837,Y,유치원,0,0,0,0,0,9,9,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,1273958545,Y,중학교,0,0,0,0,0,25,20,1,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,24,30,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1278738972,Y,유치원,0,0,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1279198622,Y,초등학교,0,0,0,0,0,32,29,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,33,38,1,0,0,0,0,0,1,1,2,2,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,1284927140,Y,초등학교,0,0,0,0,0,20,16,0,0,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,21,26,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1287430649,Y,유치원,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,예술고등학교,경기,1291755465,Y,특수목적고등학교,0,0,0,0,0,45,32,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,33,48,0,0,1,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1293923279,Y,유치원,0,0,0,0,0,14,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1294314635,Y,초등학교,0,0,0,0,0,38,35,4,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,40,43,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1306082832,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,1308370092,Y,중학교,0,0,0,0,0,51,41,4,4,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,47,58,1,0,0,0,0,0,1,1,2,2,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1309971669,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1313240272,Y,초등학교,0,0,0,0,0,29,22,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,25,33,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1314665633,Y,유치원,0,0,0,0,0,22,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,21,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,1317482370,Y,중학교,0,0,0,0,0,18,13,3,3,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,16,21,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,1317623614,Y,중학교,0,0,0,0,0,16,10,2,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,13,20,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1318479217,Y,유치원,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1321880456,Y,초등학교,0,0,0,0,0,41,32,4,3,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,36,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,국제고등학교,경기,1331466047,Y,특수목적고등학교,0,0,0,0,0,20,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,11,22,0,0,2,3,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,1333907725,Y,중학교,0,0,0,0,0,42,27,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,32,49,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0
2021,일반중학교,경기,1335119530,Y,중학교,0,0,0,0,0,44,40,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,43,48,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1337320155,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1338926991,Y,유치원,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1339340591,Y,유치원,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1341785561,Y,유치원,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1342148392,Y,초등학교,0,0,0,0,0,9,3,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,4,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,1343498164,Y,초등학교,0,0,0,0,0,21,17,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,20,25,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,1344739079,Y,초등학교,0,0,0,0,0,42,31,3,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,35,48,0,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0
2021,유치원,경기,1346153410,Y,유치원,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1348854452,Y,초등학교,0,0,0,0,0,15,12,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,14,18,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,1351005709,Y,중학교,0,0,0,0,0,34,30,4,4,1,1,0,0,0,0,1,1,0,0,0,1,0,0,1,1,35,40,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1360859337,Y,유치원,0,0,0,0,0,25,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,26,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1361476840,Y,초등학교,0,0,0,0,0,41,35,7,7,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,40,46,0,0,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1363007692,Y,유치원,0,0,0,0,0,9,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1363400105,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1363560211,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1367590581,Y,유치원,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,1368304814,Y,중학교,0,0,0,0,0,41,39,3,3,1,1,0,0,1,0,0,0,0,0,1,1,0,0,0,1,43,46,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1370735645,Y,유치원,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1375402494,Y,초등학교,0,0,0,0,0,67,61,9,9,1,1,0,0,1,0,0,0,0,0,1,2,0,0,1,1,68,75,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0
2021,초등학교,경기,1376910168,Y,초등학교,0,0,0,0,0,10,8,2,2,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,10,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1383261791,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1384301174,Y,유치원,0,0,0,0,0,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,상업고등학교,경기,1386060250,Y,특성화고등학교,0,0,0,0,0,79,59,7,7,1,1,0,0,1,0,0,0,0,0,1,1,0,0,1,1,64,85,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,일반고등학교,경기,1386242836,Y,일반고등학교,0,0,0,0,0,80,67,10,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,70,85,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1386954231,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,1387835551,Y,일반고등학교,0,0,0,0,0,84,67,10,9,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,72,91,1,0,0,0,0,0,0,0,1,1,1,1,2,2,0,0,0,0,0
2021,일반고등학교,경기,1387954142,Y,일반고등학교,0,0,0,0,0,68,25,5,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28,72,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,1389430879,Y,초등학교,0,0,0,0,0,26,19,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,21,30,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1390368742,Y,유치원,0,0,0,0,0,10,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1395610510,Y,초등학교,0,0,0,0,0,33,26,2,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,31,39,0,0,1,1,0,0,0,0,1,1,0,0,2,2,0,0,0,0,0
2021,초등학교,경기,1396465313,Y,초등학교,0,0,0,0,0,41,23,1,1,1,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,26,45,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1398348329,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1399300802,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1401490851,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1403763054,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,1406357339,Y,중학교,0,0,0,0,0,51,34,4,4,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,38,57,1,0,0,0,0,0,0,0,0,0,1,1,2,2,0,0,0,0,0
2021,초등학교,경기,1407446881,Y,초등학교,0,0,0,0,0,79,71,6,4,0,0,0,0,1,0,0,0,0,0,0,2,0,0,1,1,75,85,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1415614525,Y,유치원,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1416558610,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1426721034,Y,유치원,0,0,0,0,0,4,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1428381599,Y,유치원,0,0,0,0,0,12,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,13,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1429015463,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1430502803,Y,유치원,0,0,0,0,0,6,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1431305308,Y,초등학교,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,8,10,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,1433021524,Y,초등학교,0,0,0,0,0,7,4,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,7,11,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,1436647007,Y,중학교,0,0,0,0,0,61,44,5,5,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,48,66,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,1444115424,Y,중학교,0,0,0,0,0,67,54,10,10,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,58,73,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,1446634204,Y,중학교,0,0,0,0,0,63,46,2,2,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,49,68,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1446943097,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반고등학교,경기,1447264286,Y,일반고등학교,0,0,0,0,0,57,47,9,9,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,50,62,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1448410154,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,1448762352,Y,중학교,0,0,0,0,0,45,41,2,2,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,1,45,52,1,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1452674349,Y,유치원,0,0,0,0,0,5,5,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1454073518,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1454317191,Y,초등학교,0,0,0,0,0,43,40,2,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,44,48,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,1457480606,Y,중학교,0,0,0,0,0,24,10,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,29,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1464149118,Y,유치원,0,0,0,0,0,7,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1464197095,Y,초등학교,0,0,0,0,0,26,21,3,3,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,25,30,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1465969408,Y,유치원,0,0,0,0,0,19,18,1,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,20,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,1467407626,Y,중학교,0,0,0,0,0,58,47,4,3,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,50,63,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,1469911542,Y,초등학교,0,0,0,0,0,52,41,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,44,56,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,1474729938,Y,초등학교,0,0,0,0,0,8,5,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,8,12,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,1480696220,Y,초등학교,0,0,0,0,0,21,9,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,12,26,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1480794067,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1490770616,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1491205772,Y,초등학교,0,0,0,0,0,10,6,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,7,13,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,일반중학교,경기,1492012783,Y,중학교,0,0,0,0,0,29,18,3,2,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,23,34,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1493485393,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1494457680,Y,유치원,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1495075378,Y,유치원,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1499677464,Y,유치원,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,1501292170,Y,중학교,0,0,0,0,0,61,47,6,6,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,51,67,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,상업고등학교,경기,1501546860,Y,특성화고등학교,0,0,0,0,0,33,22,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,25,37,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,1506046924,Y,초등학교,0,0,0,0,0,30,24,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,29,35,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1506477513,Y,유치원,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1508022970,Y,초등학교,0,0,0,0,0,40,37,3,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,39,43,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1508606509,Y,유치원,0,0,0,0,0,7,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,6,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1510408720,Y,유치원,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1510869135,Y,초등학교,0,0,0,0,0,30,26,5,4,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,1,30,34,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,1514294404,Y,초등학교,0,0,0,0,0,46,42,3,3,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,46,50,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1518067543,Y,유치원,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,초등학교,경기,1518163726,Y,초등학교,0,0,0,0,0,36,22,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,24,39,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1526596377,Y,유치원,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1532474883,Y,유치원,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,10,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,일반중학교,경기,1534327956,Y,중학교,0,0,0,0,0,58,48,7,7,1,1,0,0,0,0,1,1,0,0,1,1,0,0,0,1,53,64,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,초등학교,경기,1535882771,Y,초등학교,0,0,0,0,0,18,16,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,19,23,1,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0
2021,유치원,경기,1537462635,Y,유치원,0,0,0,0,0,17,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,16,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2021,유치원,경기,1539453119,Y,유치원,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
