조사년도,개방ID,학교명,시도명,학교구분명,전문대_여자재학생수,전문대_재학생수,전문대_재적여학생수,전문대_재적학생수,전문대_학사심화과정입학정원수,전문대_입학정원수,전문대_심화과정학과수,전문대_학과수,전문대_휴학생수,전문대_여자휴학생수,전문대_야간4학년재적여학생수,전문대_야간4학년재적학생수,전문대_야간3학년재적여학생수,전문대_야간3학년재적학생수,전문대_야간2학년재적여학생수,전문대_야간2학년재적학생수,전문대_야간1학년재적여학생수,전문대_야간1학년재적학생수,전문대_야간여자휴학생수,전문대_야간휴학생수,전문대_야간여자재학생수,전문대_야간재학생수,전문대_주간학사심화과정4학년재적학생수,전문대_주간학사심화과정3학년재적학생수,전문대_주간학사심화과정2학년재적학생수,전문대_주간학사심화과정1학년재적학생수,전문대_주간4학년재적여학생수,전문대_주간4학년재적학생수,전문대_주간3학년재적여학생수,전문대_주간3학년재적학생수,전문대_주간2학년재적여학생수,전문대_주간2학년재적학생수,전문대_주간1학년재적여학생수,전문대_주간1학년재적학생수,전문대_주간여자휴학생수,전문대_주간휴학생수,전문대_주간여자재학생수,전문대_주간재학생수,전문대_여자졸업생수,전문대_졸업생수,전문대_학사심화과정여자입학생수,전문대_학사심화과정입학생수,전문대_여자입학생수,전문대_입학생수,전문대_야간학사심화과정4학년재적학생수,전문대_야간학사심화과정3학년재적학생수,전문대_야간학사심화과정2학년재적학생수,전문대학_주간학사심화과정재적학생수,전문대학_주간학사심화과정재적여학생수,전문대_건물면적,전문대학_주간학사심화과정1학년재적여학생수,전문대학_주간학사심화과정2학년재적여학생수,전문대_교원정원수,전문대_교원수,전문대_학교수,전문대_사무직원정원수,전문대_사무직원수,전문대학_야간학사심화과정4학년재적여학생수,전문대학_야간학사심화과정3학년재적여학생수,전문대학_야간학사심화과정2학년재적여학생수,전문대학_야간학사심화과정1학년재적여학생수,전문대학_야간학사심화과정재적학생수,전문대학_야간학사심화과정재적여학생수,전문대_여자교원수,전문대_여자사무직원수,전문대학_주간학사심화과정4학년재적여학생수,전문대학_주간학사심화과정3학년재적여학생수,전문대_야간학사심화과정1학년재적학생수,,,,,
2014,8944861888,제주산업정보대학,제주,전문대학,2,66,6,104,0,0,0,20,38,4,0,0,0,0,0,8,0,1,0,2,0,7,0,0,0,0,0,0,6,6,0,77,0,12,4,36,2,59,30,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2014,9013740479,경기공업대학,경기,전문대학,905,5317,1051,10155,95,4125,3,72,4838,146,0,0,3,82,45,633,42,384,12,335,82,789,0,0,0,0,0,0,75,664,447,5580,435,2787,134,4503,823,4528,367,1728,0,26,0,4921,0,0,16,0,0,0,0,0,1,113,1,47,58,0,0,3,1,25,4,12,19,0,0,9,,,,,
2014,9018763184,영남이공대학,대구,전문대학,2812,6882,3100,11851,275,10664,8,39,4969,288,0,0,0,0,27,286,91,321,7,197,211,556,0,0,10,15,140,147,269,558,1313,5705,1159,4663,281,4772,2601,6326,997,2342,0,171,0,12460,0,0,125,25,1,0,1,0,0,154,1,71,137,0,0,83,17,146,100,37,57,0,0,21,,,,,
2014,9174707353,문경대학,경북,전문대학,663,937,741,1241,20,943,1,17,304,78,0,0,0,0,60,95,62,94,19,38,103,151,0,0,20,0,96,105,99,122,191,440,213,365,59,266,560,786,215,306,0,20,0,969,0,0,0,20,20,0,0,20,1,30,1,57,44,0,0,0,0,0,0,15,24,0,0,0,,,,,
2014,9188678979,세경대학,강원,전문대학,469,1075,491,1408,0,1140,0,23,333,22,0,0,0,0,18,46,15,25,1,5,32,66,0,0,0,0,0,0,30,36,201,675,227,626,21,328,437,1009,179,425,0,0,0,1037,0,0,0,0,0,0,0,0,0,29,1,43,33,0,0,0,0,0,0,9,15,0,0,0,,,,,
2014,9276983737,청양대학,충남,전문대학,531,1293,584,2078,40,1190,1,17,785,53,0,0,0,0,7,36,12,24,0,19,29,80,0,0,0,0,0,0,15,31,271,1083,269,865,53,766,502,1213,248,491,0,32,0,1198,0,0,17,0,0,0,0,0,1,32,1,48,44,0,0,4,6,39,10,8,20,0,0,22,,,,,
2014,9305683910,대경대학,경북,전문대학,2097,4319,2397,7121,0,4405,0,28,2802,300,0,0,0,0,25,46,42,65,9,16,58,95,0,0,0,0,0,0,225,416,1005,3657,1100,2937,291,2786,2039,4224,744,1342,0,0,0,4343,0,0,0,0,0,0,0,0,1,117,1,85,49,0,0,0,0,0,0,41,15,0,0,0,,,,,
2014,9443888485,경남정보대학,부산,전문대학,3711,8192,4306,13890,100,6615,3,65,5698,595,0,0,1,13,197,538,175,408,47,212,352,781,0,0,0,0,25,29,301,394,1935,5448,1646,7026,548,5486,3359,7411,1483,2952,0,31,0,7557,0,0,30,0,0,0,0,0,1,188,1,115,140,0,0,22,4,34,26,44,56,0,0,4,,,,,
2014,9538430988,동명대학,부산,전문대학,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2014,9599737167,연암대학교,충남,전문대학,528,1281,658,2152,0,1120,0,10,871,130,0,0,0,0,4,33,10,45,2,16,12,62,0,0,0,0,0,0,0,0,301,1257,343,817,128,855,516,1219,221,458,0,0,0,1165,0,0,0,0,0,0,0,0,0,30,1,96,96,0,0,0,0,0,0,10,29,0,0,0,,,,,
2014,9691908597,포항대학,경북,전문대학,1217,2848,1314,4335,0,2975,0,42,1487,97,0,0,24,25,110,466,72,350,20,264,186,577,0,0,0,0,0,0,266,318,418,1556,424,1620,77,1223,1031,2271,420,952,0,0,0,2908,0,0,0,0,0,0,0,0,1,80,1,75,54,0,0,0,0,0,0,19,10,0,0,0,,,,,
2014,9725025832,마산대학,경남,전문대학,4147,6776,4468,9694,0,5944,0,45,2918,321,0,0,0,0,113,164,78,141,17,41,174,264,0,0,0,0,210,221,887,1140,1662,4146,1518,3882,304,2877,3973,6512,1303,2089,0,0,0,6790,0,0,0,0,0,0,0,0,1,164,1,0,64,0,0,0,0,0,0,81,21,0,0,0,,,,,
2014,9725471615,조선이공대학,광주,전문대학,735,4006,851,8187,80,3403,4,72,4181,116,0,0,0,0,161,757,165,721,48,562,296,962,0,0,0,0,0,0,0,0,228,3438,279,3225,68,3619,439,3044,326,1342,0,39,0,3850,0,0,32,0,0,0,0,0,1,96,1,47,44,0,0,10,8,46,18,23,16,0,0,14,,,,,
2014,9748064398,한국승강기대학,경남,전문대학,14,532,16,1382,0,640,0,6,850,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,693,9,689,2,850,14,532,3,126,0,0,0,682,0,0,0,0,0,0,0,0,0,21,1,17,16,0,0,0,0,0,0,3,4,0,0,0,,,,,
2014,9749850749,벽성대학,전북,전문대학,10,19,35,95,0,590,0,23,76,25,0,0,0,0,12,49,7,16,15,54,4,11,0,0,0,0,0,0,1,1,9,17,6,12,10,22,6,8,104,168,0,0,0,130,0,0,0,0,0,0,0,0,0,4,1,0,3,0,0,0,0,0,0,1,1,0,0,0,,,,,
2014,9777717292,경북과학대학,경북,전문대학,1199,1890,1442,2908,0,2100,0,78,1018,243,0,0,0,0,131,166,109,162,42,76,198,252,0,0,0,0,46,62,187,251,488,1219,481,1048,201,942,1001,1638,523,745,0,0,0,2002,0,0,0,0,0,0,0,0,1,61,1,55,39,0,0,0,0,0,0,27,10,0,0,0,,,,,
2014,9858445346,한국관광대학,경기,전문대학,1359,2456,1613,3845,0,2140,0,16,1389,254,0,0,0,0,28,55,35,64,7,25,56,94,0,0,0,0,0,0,0,0,833,2314,717,1412,247,1364,1303,2362,624,965,0,0,0,2255,0,0,0,0,0,0,0,0,1,54,1,96,61,0,0,0,0,0,0,24,21,0,0,0,,,,,
2015,1016650617,동의과학대학,부산,전문대학,2391,6448,2913,13364,0,5493,0,52,6916,522,0,0,0,0,82,429,18,237,24,308,76,358,0,0,0,0,49,51,279,358,1351,6367,1134,5922,498,6608,2315,6090,891,2161,0,0,0,6031,0,0,0,0,0,0,0,0,1,153,1,161,111,0,0,0,0,0,0,36,49,0,0,0,,,,,
2015,1074720442,백제예술대학,전북,전문대학,948,2040,1162,3356,0,1860,0,18,1316,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62,167,566,1882,534,1307,214,1316,948,2040,369,717,0,0,0,1923,0,0,0,0,0,0,0,0,1,49,1,40,30,0,0,0,0,0,0,20,6,0,0,0,,,,,
2015,1140140593,대구과학대학,대구,전문대학,3053,4779,3279,7030,0,4158,0,42,2251,226,0,0,0,0,115,222,92,179,9,59,198,342,0,0,0,0,268,317,579,688,1166,3410,1059,2214,217,2192,2855,4437,950,1518,0,0,0,4836,0,0,0,0,0,0,0,0,0,140,1,146,131,0,0,0,0,0,0,70,65,0,0,0,,,,,
2015,1187306702,조선간호대학,광주,전문대학,728,857,777,977,0,599,0,1,120,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,199,221,190,242,208,295,180,219,49,120,728,857,180,203,0,0,0,839,0,0,0,0,0,0,0,0,0,23,1,16,12,0,0,0,0,0,0,23,6,0,0,0,,,,,
2015,1206785976,명지전문대학,서울,전문대학,4103,7768,4864,12595,0,6384,0,84,4827,761,0,0,91,98,615,1495,426,856,171,736,961,1713,0,0,0,0,0,0,287,706,1893,6033,1552,3407,590,4091,3142,6055,1736,2990,0,0,0,7422,0,0,0,0,0,0,0,0,0,178,1,168,113,0,0,0,0,0,0,56,48,0,0,0,,,,,
2015,1370042920,대원대학,충북,전문대학,1589,3089,1749,4682,0,3062,0,56,1593,160,0,0,0,0,77,137,58,102,11,36,124,203,0,0,0,0,70,72,355,455,619,2330,570,1586,149,1557,1465,2886,552,1032,0,0,0,2975,0,0,0,0,0,0,0,0,1,92,1,113,52,0,0,0,0,0,0,36,20,0,0,0,,,,,
2015,1429644823,신성대학,충남,전문대학,2120,4615,2423,8533,0,4051,0,44,3918,303,0,0,0,0,78,218,35,161,16,87,97,292,0,0,0,0,123,136,463,597,866,4404,858,3017,287,3831,2023,4323,736,1551,0,0,0,4504,0,0,0,0,0,0,0,0,1,118,1,86,57,0,0,0,0,0,0,43,13,0,0,0,,,,,
2015,1560480296,한국복지대학교,경기,전문대학,268,572,297,829,0,585,0,18,257,29,0,0,0,0,15,22,0,0,0,0,15,22,0,0,0,0,0,0,75,166,95,367,112,274,29,257,253,550,76,157,0,0,0,613,0,0,0,0,0,0,0,0,0,56,1,62,65,0,0,0,0,0,0,18,28,0,0,0,,,,,
2015,1640844106,경원전문대학,경기,전문대학,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2015,1749948859,대전과학기술대학교,대전,전문대학,3150,5108,3452,7456,0,4487,0,67,2348,302,0,0,0,0,79,83,16,20,0,0,95,103,0,0,0,0,250,268,491,591,1371,4004,1245,2490,302,2348,3055,5005,927,1494,0,0,0,5117,0,0,0,0,0,0,0,0,1,130,1,141,85,0,0,0,0,0,0,56,21,0,0,0,,,,,
2015,1849240481,신안산대학,경기,전문대학,2006,5215,2225,8953,0,4255,0,33,3738,219,0,0,0,0,116,411,27,129,25,206,118,334,0,0,0,0,0,0,70,171,1005,5377,1007,2865,194,3532,1888,4881,833,1829,0,0,0,4577,0,0,0,0,0,0,0,0,1,134,1,108,84,0,0,0,0,0,0,27,14,0,0,0,,,,,
2015,1930877268,가톨릭상지대학,경북,전문대학,1305,2208,1448,3385,0,2100,0,41,1177,143,0,0,0,0,111,175,104,157,11,40,204,292,0,0,0,0,114,146,267,399,448,1536,404,972,132,1137,1101,1916,407,653,0,0,0,2251,0,0,0,0,0,0,0,0,1,62,1,68,60,0,0,0,0,0,0,32,28,0,0,0,,,,,
2015,1993808865,부산여자대학,부산,전문대학,2998,2998,3256,3256,0,2919,0,46,258,258,0,0,0,0,28,28,23,23,4,4,47,47,0,0,0,0,0,0,204,204,1592,1592,1409,1409,254,254,2951,2951,1474,1474,0,0,0,1325,0,0,0,0,0,0,0,0,0,76,1,141,110,0,0,0,0,0,0,42,87,0,0,0,,,,,
2015,2132430791,웅지세무대학,경기,전문대학,879,2051,1182,3586,0,1998,0,13,1535,303,0,0,1,9,4,16,1,1,1,6,5,20,0,0,0,0,0,0,464,946,386,1453,326,1161,302,1529,874,2031,198,403,0,0,0,2191,0,0,0,0,0,0,0,0,1,56,1,124,52,0,0,0,0,0,0,17,24,0,0,0,,,,,
2015,2150788903,신구대학,경기,전문대학,4674,7550,5372,10821,0,7124,0,103,3271,698,0,0,0,2,164,365,418,725,58,257,524,835,0,0,0,0,0,0,1190,1774,1862,4770,1738,3185,640,3014,4150,6715,1664,2529,0,0,0,3017,0,0,0,0,0,0,0,0,1,173,1,77,63,0,0,0,0,0,0,62,20,0,0,0,,,,,
2015,2162164151,경북보건대학교,경북,전문대학,1044,1401,1085,1847,0,1244,0,14,446,41,0,0,0,0,26,31,27,30,2,2,51,59,0,0,0,0,215,253,220,256,308,614,289,663,39,444,993,1342,199,323,0,0,0,1425,0,0,0,0,0,0,0,0,1,43,1,26,42,0,0,0,0,0,0,27,22,0,0,0,,,,,
2015,2190562844,가천길대학,인천,전문대학,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2015,2279083251,계원디자인예술대학,경기,전문대학,2305,3397,3239,5603,0,2721,0,30,2206,934,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,411,592,1786,3205,1042,1806,934,2206,2305,3397,754,1036,0,0,0,2884,0,0,0,0,0,0,0,0,1,87,1,50,71,0,0,0,0,0,0,35,25,0,0,0,,,,,
2015,2344360709,진주보건대학,경남,전문대학,2247,2979,2284,3631,0,2548,0,10,652,37,0,0,0,0,54,71,69,82,0,0,123,153,0,0,0,0,159,178,500,603,799,1672,703,1025,37,652,2124,2826,674,858,0,0,0,2960,0,0,0,0,0,0,0,0,1,76,1,33,27,0,0,0,0,0,0,50,10,0,0,0,,,,,
2015,2398071944,거제대학,경남,전문대학,712,1890,798,3072,0,1418,0,16,1182,86,0,0,0,0,69,166,32,176,6,36,95,306,0,0,0,0,65,80,139,383,264,1157,229,1110,80,1146,617,1584,232,491,0,0,0,1725,0,0,0,0,0,0,0,0,0,46,1,28,45,0,0,0,0,0,0,14,21,0,0,0,,,,,
2015,2435201764,안산1대학,경기,전문대학,3409,5681,3681,8040,0,5092,0,64,2359,272,0,0,0,0,99,119,97,128,19,24,177,223,0,0,0,0,195,227,626,1067,1350,3964,1314,2535,253,2335,3232,5458,1228,1821,0,0,0,2105,0,0,0,0,0,0,0,0,1,123,1,49,64,0,0,0,0,0,0,61,28,0,0,0,,,,,
2015,2440073192,울산과학대학,울산,전문대학,1845,5535,2189,10641,0,4884,0,48,5106,344,0,0,1,55,52,309,71,291,7,212,117,443,0,0,0,0,0,0,378,792,929,4800,758,4394,337,4894,1728,5092,715,1816,0,0,0,2067,0,0,0,0,0,0,0,0,1,141,1,90,86,0,0,0,0,0,0,35,24,0,0,0,,,,,
2015,2520514249,전주기전대학,전북,전문대학,1357,1917,1483,2389,0,2116,0,20,472,126,0,0,0,0,62,71,75,92,10,10,127,153,0,0,0,0,0,0,213,241,545,971,588,1014,116,462,1230,1764,480,660,0,0,0,2054,0,0,0,0,0,0,0,0,1,58,1,39,32,0,0,0,0,0,0,29,16,0,0,0,,,,,
2015,2568355739,강동대학,충북,전문대학,2279,4600,2766,8660,0,4400,0,47,4060,487,0,0,0,0,0,0,29,30,0,0,29,30,0,0,0,0,0,0,340,486,1255,5067,1142,3077,487,4060,2250,4570,1045,1688,0,0,0,4573,0,0,0,0,0,0,0,0,0,121,1,72,43,0,0,0,0,0,0,46,15,0,0,0,,,,,
2015,2615469813,동강대학,광주,전문대학,2055,3620,2240,5086,0,3385,0,38,1466,185,0,0,0,0,122,210,125,219,8,30,239,399,0,0,0,0,59,68,414,543,767,2342,753,1704,177,1436,1816,3221,808,1355,0,0,0,3882,0,0,0,0,0,0,0,0,0,98,1,55,90,0,0,0,0,0,0,35,35,0,0,0,,,,,
2015,2655661106,용인송담대학,경기,전문대학,2266,4748,2668,8020,0,4349,0,98,3272,402,0,0,4,12,110,385,38,177,20,231,132,343,0,0,0,0,0,0,229,388,1264,4221,1023,2837,382,3041,2134,4405,877,1575,0,0,0,4611,0,0,0,0,0,0,0,0,1,118,1,42,98,0,0,0,0,0,0,34,57,0,0,0,,,,,
2015,2667451024,국제대학,경기,전문대학,2019,5064,2255,8909,0,4395,0,50,3845,236,0,0,0,0,39,114,67,106,4,23,102,197,0,0,0,0,0,0,0,0,1177,5524,972,3165,232,3822,1917,4867,887,1684,0,0,0,4667,0,0,0,0,0,0,0,0,1,110,1,67,59,0,0,0,0,0,0,35,23,0,0,0,,,,,
2015,2708199679,대림대학,경기,전문대학,2695,7613,3139,13306,0,6663,0,119,5693,444,0,0,33,186,226,1054,125,614,38,679,346,1175,0,0,0,0,0,0,544,1283,1160,5600,1051,4569,406,5014,2349,6438,1043,2546,0,0,0,7458,0,0,0,0,0,0,0,0,0,166,1,83,98,0,0,0,0,0,0,40,26,0,0,0,,,,,
2015,2735845208,한양여자대학,서울,전문대학,7103,7103,8037,8037,0,6845,0,55,934,934,0,0,0,0,394,394,224,224,44,44,574,574,0,0,0,0,0,0,1276,1276,3201,3201,2942,2942,890,890,6529,6529,2596,2596,0,0,0,7328,0,0,0,0,0,0,0,0,1,183,1,191,123,0,0,0,0,0,0,105,71,0,0,0,,,,,
2015,2751910030,전남과학대학,전남,전문대학,1852,3993,2187,5579,0,3596,0,38,1586,335,0,0,0,0,62,292,101,409,5,111,158,590,0,0,0,0,134,170,385,513,675,2168,830,2027,330,1475,1694,3403,663,1452,0,0,0,4332,0,0,0,0,0,0,0,0,1,109,1,50,75,0,0,0,0,0,0,47,37,0,0,0,,,,,
2015,2756348550,경북도립대학,경북,전문대학,359,1006,408,1587,0,1020,0,16,581,49,0,0,0,0,20,34,21,43,1,7,40,70,0,0,0,0,0,0,45,110,174,789,148,611,48,574,319,936,168,388,0,0,0,1049,0,0,0,0,0,0,0,0,1,32,1,31,29,0,0,0,0,0,0,9,14,0,0,0,,,,,
2015,2791853487,아주자동차대학,충남,전문대학,15,1183,21,4317,0,1040,0,2,3134,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,2383,6,1934,6,3134,15,1183,7,381,0,0,0,1130,0,0,0,0,0,0,0,0,0,29,1,18,19,0,0,0,0,0,0,0,3,0,0,0,,,,,
2015,2854465365,제주관광대학,제주,전문대학,1307,2470,1603,4132,0,2604,0,27,1662,296,0,0,0,0,76,134,82,145,20,54,138,225,0,0,0,0,0,0,178,233,644,1854,623,1766,276,1608,1169,2245,465,863,0,0,0,2571,0,0,0,0,0,0,0,0,1,76,1,47,60,0,0,0,0,0,0,30,26,0,0,0,,,,,
2015,2870859563,여주대학,경기,전문대학,2633,6416,2984,11300,0,5744,0,86,4884,351,0,0,0,0,54,248,45,230,5,35,94,443,0,0,0,0,80,86,417,589,1295,6580,1093,3567,346,4849,2539,5973,1155,2352,0,0,0,2775,0,0,0,0,0,0,0,0,0,149,1,204,145,0,0,0,0,0,0,58,41,0,0,0,,,,,
2015,2954328298,주성대학,충북,전문대학,1357,3144,1476,4907,0,2898,0,49,1763,119,0,0,0,0,99,215,76,184,12,45,163,354,0,0,0,0,0,0,214,326,555,2427,532,1755,107,1718,1194,2790,463,1042,0,0,0,3148,0,0,0,0,0,0,0,0,0,100,1,73,62,0,0,0,0,0,0,24,16,0,0,0,,,,,
2015,2969926416,한림성심대학,강원,전문대학,2001,3687,2511,6533,0,3194,0,73,2846,510,0,0,8,8,198,555,141,428,87,332,260,659,0,0,0,0,138,148,335,444,865,2890,826,2060,423,2514,1741,3028,771,1298,0,0,0,3641,0,0,0,0,0,0,0,0,0,90,1,70,61,0,0,0,0,0,0,29,20,0,0,0,,,,,
2015,3036731123,동주대학,부산,전문대학,2491,3848,3161,6293,0,3455,0,45,2445,670,0,0,0,0,107,137,63,87,26,57,144,167,0,0,0,0,0,0,441,531,1281,2772,1269,2766,644,2388,2347,3681,798,1150,0,0,0,3697,0,0,0,0,0,0,0,0,1,105,1,146,56,0,0,0,0,0,0,51,23,0,0,0,,,,,
2015,3049030125,서울여자간호대학,서울,전문대학,995,995,1061,1061,0,756,0,3,66,66,0,0,0,0,36,36,0,0,0,0,36,36,0,0,0,0,152,152,342,342,267,267,264,264,66,66,959,959,266,266,0,0,0,756,0,0,0,0,0,0,0,0,1,31,1,58,19,0,0,0,0,0,0,30,13,0,0,0,,,,,
2015,3138893783,장안대학,경기,전문대학,3909,7066,4649,11486,0,6403,0,76,4420,740,0,0,0,0,415,704,189,355,51,238,553,821,0,0,0,0,0,0,171,236,2205,6466,1669,3725,689,4182,3356,6245,1886,2863,0,0,0,2974,0,0,0,0,0,0,0,0,1,193,1,93,53,0,0,0,0,0,0,101,19,0,0,0,,,,,
2015,3177766501,상지영서대학,강원,전문대학,1328,3181,2025,6903,0,2742,0,49,3722,697,0,0,0,0,72,137,126,381,76,298,122,220,0,0,0,0,0,0,152,177,690,2561,985,3647,621,3424,1206,2961,524,1027,0,0,0,1448,0,0,0,0,0,0,0,0,1,80,1,58,41,0,0,0,0,0,0,21,19,0,0,0,,,,,
2015,3215096950,송호대학,강원,전문대학,656,1072,746,1696,0,1110,0,18,624,90,0,0,0,0,17,32,22,41,6,18,33,55,0,0,0,0,0,0,146,178,270,760,291,685,84,606,623,1017,204,392,0,0,0,1097,0,0,0,0,0,0,0,0,0,31,1,64,41,0,0,0,0,0,0,15,18,0,0,0,,,,,
2015,3230940222,연암공과대학교,경남,전문대학,175,1821,232,4213,0,1240,0,8,2392,57,0,0,0,0,1,38,0,0,0,0,1,38,0,0,0,0,0,0,18,30,129,1136,84,3009,57,2392,174,1783,67,564,0,0,0,600,0,0,0,0,0,0,0,0,0,39,1,30,47,0,0,0,0,0,0,0,21,0,0,0,,,,,
2015,3259533643,원광보건대학,전북,전문대학,3295,4979,3822,7434,0,4369,0,42,2455,527,0,0,1,1,47,71,120,158,16,32,152,198,0,0,0,0,142,160,728,1013,1443,3529,1341,2502,511,2423,3143,4781,1145,1675,0,0,0,5106,0,0,0,0,0,0,0,0,1,136,1,110,86,0,0,0,0,0,0,65,33,0,0,0,,,,,
2015,3319877982,서라벌대학,경북,전문대학,649,1028,708,1441,0,1060,0,18,413,59,0,0,0,0,33,44,16,23,3,6,46,61,0,0,0,0,0,0,153,207,272,692,234,475,56,407,603,967,306,440,0,0,0,397,0,0,0,0,0,0,0,0,1,34,1,58,58,0,0,0,0,0,0,17,26,0,0,0,,,,,
2015,3324999928,한국철도대학,경기,전문대학,0,162,0,214,0,0,0,7,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175,0,38,0,1,0,52,0,162,4,161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2015,3383182942,우송공업대학,대전,전문대학,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2015,3428787469,동부산대학,부산,전문대학,1392,2856,1621,4822,0,2915,0,38,1966,229,0,0,0,0,56,89,27,57,2,7,81,139,0,0,0,0,0,0,192,210,735,2586,611,1880,227,1959,1311,2717,621,1145,0,0,0,3036,0,0,0,0,0,0,0,0,1,78,1,97,42,0,0,0,0,0,0,34,14,0,0,0,,,,,
2015,3449357867,신흥대학,경기,전문대학,640,1290,1074,4121,0,1612,0,53,2831,434,0,0,1,28,11,110,5,37,12,90,5,85,0,0,0,0,98,123,671,1282,218,1745,70,796,422,2741,635,1205,1287,2646,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2015,3463636338,전북과학대학,전북,전문대학,974,1675,1003,1894,0,1640,0,28,219,29,0,0,0,0,76,154,81,183,1,4,156,333,0,0,0,0,60,72,100,130,343,646,343,709,28,215,818,1342,340,624,0,0,0,763,0,0,0,0,0,0,0,0,1,48,1,41,32,0,0,0,0,0,0,26,8,0,0,0,,,,,
2015,3586830735,서강정보대학,광주,전문대학,2973,5340,3647,9612,0,4753,0,82,4272,674,0,0,0,0,285,654,197,581,100,417,382,818,0,0,0,0,159,181,474,603,1261,4100,1271,3493,574,3855,2591,4522,1051,1781,0,0,0,2455,0,0,0,0,0,0,0,0,0,131,1,0,61,0,0,0,0,0,0,35,15,0,0,0,,,,,
2015,3622565805,인덕대학,서울,전문대학,3464,7324,4364,12339,0,6513,0,57,5015,900,0,0,13,45,456,1102,239,612,126,598,582,1161,0,0,0,0,0,0,824,1703,1573,5678,1259,3199,774,4417,2882,6163,1270,2273,0,0,0,6829,0,0,0,0,0,0,0,0,1,164,1,77,58,0,0,0,0,0,0,38,20,0,0,0,,,,,
2015,3694659829,적십자간호대학,서울,전문대학,4,4,4,5,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,1,0,0,0,1,4,4,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,
2015,3716863155,안동과학대학,경북,전문대학,1825,3046,1990,4807,0,3100,0,36,1761,165,0,0,0,0,19,49,59,103,5,14,73,138,0,0,0,0,181,193,368,481,665,2306,698,1675,160,1747,1752,2908,506,880,0,0,0,1192,0,0,0,0,0,0,0,0,1,96,1,47,95,0,0,0,0,0,0,44,48,0,0,0,,,,,
2015,3780793607,제주한라대학,제주,전문대학,3075,5819,3833,10156,0,4655,0,79,4337,758,0,0,0,0,131,294,67,181,56,193,142,282,0,0,0,0,226,253,510,787,1498,4405,1401,4236,702,4144,2933,5537,1082,1809,0,0,0,5594,0,0,0,0,0,0,0,0,1,145,1,40,111,0,0,0,0,0,0,69,35,0,0,0,,,,,
2015,3860947132,군장대학,전북,전문대학,879,2352,919,3588,0,1963,0,46,1236,40,0,0,0,0,117,291,101,246,5,94,213,443,0,0,0,0,0,0,143,184,294,1704,264,1163,35,1142,666,1909,282,775,0,0,0,2260,0,0,0,0,0,0,0,0,0,59,1,37,67,0,0,0,0,0,0,16,33,0,0,0,,,,,
2015,3878318190,유한대학,경기,전문대학,1990,5756,2333,11660,0,4940,0,101,5904,343,0,0,0,0,259,1563,176,914,70,1254,365,1223,0,0,0,0,0,0,0,0,1036,6082,862,3101,273,4650,1625,4533,990,2287,0,0,0,2480,0,0,0,0,0,0,0,0,0,144,1,70,60,0,0,0,0,0,0,29,18,0,0,0,,,,,
2015,3895868420,서정대학,경기,전문대학,2866,5196,3666,9440,0,3809,0,49,4244,800,0,0,0,0,312,608,337,686,33,120,616,1174,0,0,0,0,0,0,279,318,1350,4540,1388,3288,767,4124,2250,4022,1012,1725,0,0,0,5132,0,0,0,0,0,0,0,0,1,125,1,70,64,0,0,0,0,0,0,48,31,0,0,0,,,,,
