조사년도,개방ID,학교명,시도명,학제유형명,학교구분명,대학교개황_교원정원수,대학교개황_교원수,대학교개황_휴학생수,대학교개황_학교수,대학교개황_사무직원정원수,대학교개황_사무직원수,대학교개황_입학생수,대학교개황_입학정원수,대학교개황_주간휴학생수,대학교개황_주간6학년재적학생수,대학교개황_주간6학년재적여학생수,대학교개황_주간5학년재적학생수,대학교개황_주간5학년재적여학생수,대학교개황_주간4학년재적학생수,대학교개황_주간4학년재적여학생수,대학교개황_주간3학년재적학생수,대학교개황_주간3학년재적여학생수,대학교개황_주간2학년재적학생수,대학교개황_주간2학년재적여학생수,대학교개황_주간1학년재적학생수,대학교개황_주간1학년재적여학생수,대학교개황_주간여자휴학생수,대학교개황_주간여자재학생수,대학교개황_주간재학생수,대학교개황_주간입학정원수,대학교개황_분교학교수,대학교개황_건물면적,대학교개황_취업자수,대학교개황_재적여학생수,대학교개황_야간휴학생수,대학교개황_야간6학년재적학생수,대학교개황_야간6학년재적여학생수,대학교개황_야간5학년재적학생수,대학교개황_야간5학년재적여학생수,대학교개황_야간4학년재적학생수,대학교개황_야간4학년재적여학생수,대학교개황_야간3학년재적학생수,대학교개황_야간3학년재적여학생수,대학교개황_야간2학년재적학생수,대학교개황_야간2학년재적여학생수,대학교개황_야간1학년재적학생수,대학교개황_야간1학년재적여학생수,대학교개황_야간여자휴학생수,대학교개황_야간여자재학생수,대학교개황_야간재학생수,대학교개황_야간입학정원수,대학교개황_학과수,대학교개황_졸업생수,대학교개황_여자교원수,대학교개황_여자휴학생수,대학교개황_여자사무직원수,대학교개황_여자입학생수,대학교개황_여자졸업생수,대학교개황_여자재학생수,대학교개황_여자취업자수,대학교개황_재학생수,대학교개황_재적학생수
2020,2705171465,가톨릭관동대학교,강원,대학,대학,1,424,6778,1,100,231,2221,8302,6778,0,0,71,25,3044,1040,4436,1040,5444,1014,2852,935,813,3241,9069,0,0,0,0,4054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160,1721,134,813,117,0,650,813,0,9069,15847
2020,2731287598,한국폴리텍 IV 대학 홍성캠퍼스,충남,기능대학,전문대학,1,19,215,1,8,24,110,240,215,0,0,0,0,0,0,0,0,265,0,210,3,1,2,260,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,107,1,1,10,0,0,1,0,260,475
2020,2732506930,LH토지주택대학교,대전,사내대학(대학과정),대학,1,0,30,1,5,5,31,158,30,0,0,0,0,51,6,48,18,14,6,90,32,5,57,173,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,5,2,0,0,5,0,173,203
2020,2747833073,한북대학교,경기,대학,대학,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2020,2749129652,고려사이버대학교,서울,사이버대학(대학과정),대학,1,44,2356,1,67,67,1999,7635,2356,0,0,0,0,3920,1980,5377,2543,1850,751,2076,822,1085,5011,10867,0,0,0,360,6096,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,2203,20,1085,38,0,1045,1085,145,10867,13223
2020,2790658831,제주대학교,제주,대학,대학,1,452,6592,1,453,445,2284,8344,6426,0,0,45,20,5148,2660,4274,1997,5174,1568,3025,1376,2073,5548,11240,0,0,0,0,7796,166,0,0,0,0,112,51,125,61,84,36,52,27,50,125,207,0,106,2143,87,2123,230,0,1195,2123,0,11447,18039
2020,2795465350,서울여자대학교,서울,대학,대학,1,216,2458,1,115,211,1710,6368,2458,0,0,0,0,4438,4438,2756,2756,1829,1829,2036,2036,2458,8601,8601,0,0,0,0,11059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56,1384,108,2458,134,0,1384,2458,0,8601,11059
2020,2797256529,세계사이버대학,경기,원격대학(전문대학과정),전문대학,1,12,381,1,53,24,212,2600,381,0,0,0,0,0,0,0,0,1052,711,569,402,236,877,1240,0,0,0,281,1113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,716,5,236,12,0,497,236,171,1240,1621
2020,2892641246,목포가톨릭대학교,전남,대학,대학,0,18,87,1,21,20,126,490,87,0,0,0,0,128,110,170,123,206,112,134,106,29,422,551,0,0,0,0,451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,122,12,29,13,0,104,29,0,551,638
2020,2921958863,강서대학교,서울,대학,대학,1,48,492,1,43,52,303,1141,478,0,0,0,0,510,281,511,247,443,170,419,223,126,795,1405,0,0,0,0,1002,14,0,0,0,0,65,32,42,30,18,14,7,5,1,80,118,0,34,278,26,127,30,0,183,127,0,1523,2015
2020,2966308116,대진대학교,경기,대학,대학,1,242,4349,1,217,190,1916,7252,4259,0,0,0,0,2933,1447,3583,1521,4039,1041,2014,920,1023,3906,8310,0,0,0,0,5059,90,0,0,0,0,79,38,82,40,99,27,58,25,18,112,228,0,57,1587,58,1041,54,0,781,1041,0,8538,12887
2020,3049030125,서울여자간호대학,서울,원천코드오류,전문대학,1,28,100,1,53,26,258,717,100,0,0,0,0,246,246,273,273,271,271,252,252,100,942,942,0,0,0,0,1072,0,0,0,0,0,30,30,0,0,0,0,0,0,0,30,30,0,2,248,27,100,14,0,248,100,0,972,1072
2020,3061540484,장로회신학대학교,서울,대학,대학,1,64,341,1,50,43,156,600,341,0,0,0,0,273,120,339,154,272,112,220,101,120,367,763,0,0,0,0,487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,141,21,120,20,0,75,120,0,763,1104
2020,3173264682,백석대학교,충남,대학,대학,1,453,5946,1,230,242,2964,11160,5946,0,0,0,0,4530,2585,5740,2776,5561,1958,3544,1959,1617,7661,13429,0,0,0,0,9278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,2782,201,1617,110,0,1598,1617,0,13429,19375
2020,3184465050,수원가톨릭대학교,경기,대학,대학,1,12,86,1,61,35,35,360,86,0,0,0,0,27,0,54,1,109,0,38,1,0,2,142,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,0,0,22,0,0,0,0,142,228
2020,3198850274,한국해양대학교,부산,대학,대학,1,255,2678,1,288,290,1566,5760,2658,0,0,0,0,2529,698,2014,599,2589,536,2651,457,422,1868,7125,0,0,0,0,2385,20,0,0,0,0,113,28,171,45,50,14,33,8,2,93,347,0,44,1530,20,424,129,0,356,424,0,7472,10150
2020,3204512953,대전가톨릭대학교,세종,대학,대학,0,13,21,1,37,27,14,160,21,0,0,0,0,12,0,23,0,22,0,16,0,0,0,52,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,14,1,0,19,0,0,0,0,52,73
2020,3241691589,국민대학교,서울,대학,대학,1,592,10441,1,243,449,3391,11507,10299,0,0,108,51,7063,3280,6745,3183,7340,2452,5964,1936,3145,7757,16921,0,0,0,0,11506,142,0,0,0,0,197,117,254,177,212,144,228,166,60,544,749,0,127,3520,147,3205,202,0,1589,3205,0,17670,28111
2020,3256466805,대전신학대학교,대전,대학,대학,1,12,24,1,18,9,16,212,24,0,0,0,0,45,17,38,16,20,8,20,6,4,43,99,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,1,4,6,0,7,4,0,99,123
2020,3274086236,나사렛대학교,충남,대학,대학,1,162,2438,1,80,104,1347,4844,2436,0,0,0,0,1816,993,1892,955,2217,846,2092,795,544,3045,5581,0,0,0,0,3589,2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,64,1213,67,544,47,0,768,544,0,5581,8019
2020,3282864570,경동대학교,강원,대학,대학,0,163,1758,1,0,67,1229,4710,1758,0,0,0,0,2014,990,1875,932,2130,825,1392,809,197,3359,5653,0,1,0,0,3556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,1548,78,197,35,0,845,197,0,5653,7411
2020,3282864570,경동대학교,경기,대학,대학,0,92,1196,0,0,53,758,2430,1196,0,0,0,0,429,216,1251,409,1532,402,880,327,186,1168,2896,0,1,0,0,1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,301,23,186,25,0,179,186,0,2896,4092
2020,3291834950,고려대학교,서울,대학,대학,1,1166,11185,1,0,1135,4405,15024,11185,0,0,92,30,7705,3602,9881,4548,10302,3469,6913,2906,3565,10990,23708,0,0,0,0,14555,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,4572,202,3565,645,0,2007,3565,0,23708,34893
2020,3291834950,고려대학교,세종,대학,대학,0,213,4560,0,0,212,1431,5464,4560,37,24,38,21,2256,851,3330,1217,3285,790,3124,744,908,2739,7510,0,1,0,0,3647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64,1458,45,908,103,0,550,908,0,7510,12070
2020,3313704609,한국폴리텍 VI 대학 구미캠퍼스,경북,기능대학,전문대학,1,35,434,1,30,31,267,540,434,0,0,0,0,0,0,0,0,557,12,475,9,2,19,598,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,212,3,2,16,0,6,2,0,598,1032
2020,3325767040,목포대학교,전남,대학,대학,1,316,3757,1,266,267,1776,6453,3757,34,15,96,34,2799,1225,2799,1001,4008,885,2176,829,641,3348,8155,0,0,0,0,4000,0,0,0,0,0,15,1,44,8,10,1,36,1,0,11,105,0,95,1442,58,641,145,0,672,641,0,8260,12017
2020,3388397693,성공회대학교,서울,대학,대학,0,85,1158,1,0,78,529,2008,1158,0,0,0,0,891,492,1052,550,1028,370,672,372,413,1371,2485,0,0,0,0,1784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,452,22,413,40,0,255,413,0,2485,3643
2020,3403399288,한국폴리텍 특성화대학 항공캠퍼스,경남,기능대학,전문대학,0,23,613,1,27,27,248,480,613,0,0,0,0,0,0,0,0,633,13,574,10,1,22,594,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,226,1,1,13,0,10,1,0,594,1207
2020,3420910358,대구예술대학교,경북,대학,대학,0,37,894,1,43,34,231,1753,894,0,0,0,0,466,251,506,183,613,177,340,123,204,530,1031,0,0,0,0,734,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,220,11,204,9,0,139,204,0,1031,1925
2020,3436350226,위덕대학교,경북,대학,대학,0,117,998,1,78,77,783,3255,974,0,0,0,0,844,444,1017,449,1423,443,1035,454,155,1635,3345,0,0,0,0,1837,24,0,0,0,0,24,10,32,15,22,8,24,14,4,43,78,0,43,630,44,159,22,0,366,159,0,3423,4421
2020,3459668815,한국전통문화대학교,충남,대학,대학,1,30,253,1,62,62,146,560,253,0,0,0,0,220,128,269,141,255,119,173,93,81,400,664,0,0,0,0,481,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,118,9,81,21,0,68,81,0,664,917
2020,3512490093,인천대학교,인천,대학,대학,1,484,6778,1,300,495,2725,9968,6295,0,0,0,0,5582,2732,5145,2071,5600,1267,3148,1248,1442,5876,13180,0,0,0,0,7688,483,0,0,0,0,376,124,486,126,449,63,268,57,66,304,1096,0,92,2845,112,1508,270,0,1261,1508,0,14276,21054
2020,3543705105,동아대학교,부산,대학,대학,1,669,10902,1,364,352,4366,16184,10764,0,0,62,32,7977,4242,7554,3751,8354,3070,8171,2572,2952,10715,21354,0,0,0,0,13733,138,0,0,0,0,336,62,130,2,29,2,6,0,20,46,363,0,137,4374,186,2972,154,0,2171,2972,0,21717,32619
2020,3644515931,현대중공업공과대학,울산,사내대학(전문대학과정),전문대학,0,1,1,1,0,1,0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,1,0,0,0,0,0,0,0,0,34,0,0,0,0,0,33,0,2,36,0,0,0,0,2,0,2,33,34
2020,3720609664,예원예술대학교,경기,대학,대학,0,16,161,0,0,17,112,396,161,0,0,0,0,139,97,168,107,179,88,135,90,71,311,460,0,1,0,0,382,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,102,5,71,6,0,64,71,0,460,621
2020,3720609664,예원예술대학교,전북,대학,대학,1,53,394,1,37,23,364,846,394,0,0,0,0,215,115,378,173,539,182,427,183,87,566,1165,0,0,0,0,653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,116,21,87,5,0,74,87,0,1165,1559
2020,3724725782,영산선학대학교,전남,대학,대학,1,13,31,1,19,6,6,200,31,0,0,0,0,9,2,27,12,21,3,13,6,6,17,39,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,13,5,6,4,0,6,6,0,39,70
2020,3769716620,서울대학교,서울,대학,대학,1,1692,7305,1,1768,1674,3378,12422,7305,73,30,130,71,8167,3315,6565,2175,6441,1849,4417,1623,1546,7517,18488,0,0,0,0,9063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,3204,322,1546,814,0,1297,1546,0,18488,25793
2020,3816389739,초당대학교,전남,대학,대학,1,114,1153,1,96,96,791,3056,1153,0,0,0,0,932,404,1364,511,1561,332,961,362,64,1545,3665,0,0,0,0,1641,0,0,0,0,0,26,16,20,16,0,0,0,0,0,32,46,0,36,731,45,64,24,0,415,64,0,3711,4864
2020,3828678548,한국방송통신대학교,서울,방송통신대학,대학,1,149,80102,1,222,634,13144,227650,80102,0,0,0,0,47066,33176,90931,58640,31247,20778,46466,27698,49554,90738,135608,0,0,0,13146,140292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34,27320,51,49554,264,0,20451,49554,8492,135608,215710
2020,3939605593,동신대학교,전남,대학,대학,1,263,2814,1,101,135,1543,6112,2814,0,0,0,0,1820,905,2263,955,3033,862,2764,799,288,3233,7066,0,0,0,0,3521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,58,1538,78,288,44,0,805,288,0,7066,9880
2020,3945737659,한국폴리텍 V 대학,광주,기능대학,전문대학,1,42,668,1,49,44,411,710,668,0,0,0,0,0,0,0,0,760,17,823,21,5,33,915,0,0,0,0,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,362,5,5,24,0,9,5,0,915,1583
2020,3954161942,상명대학교,서울,대학,대학,1,245,3853,1,258,167,1553,5208,3853,0,0,0,0,3129,1661,3111,1479,2948,1024,2107,1028,1268,3924,7442,0,0,0,0,5196,0,0,0,0,0,6,4,0,0,0,0,0,0,0,4,6,0,56,1495,86,1268,56,0,780,1268,0,7448,11301
2020,3954161942,상명대학교,충남,대학,대학,0,207,3479,0,0,106,1400,5220,3479,0,0,0,0,2714,1688,2937,1587,2595,1016,1752,965,1344,3912,6519,0,1,0,0,5256,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,7,0,73,1388,69,1344,40,0,860,1344,0,6526,10005
2020,3974026381,총신대학교,서울,대학,대학,1,109,594,1,81,101,363,1414,594,0,0,0,0,607,329,671,355,649,307,485,252,211,1032,1818,0,0,0,0,1320,0,0,0,0,0,41,39,34,34,4,4,0,0,0,77,79,0,12,410,35,211,41,0,286,211,0,1897,2491
2020,4005481183,서울과학기술대학교,서울,대학,대학,1,347,5378,1,406,419,2367,8320,5153,0,0,68,33,3379,1378,4105,1436,4792,1112,4374,1301,944,4316,11565,0,0,0,0,5422,225,0,0,0,0,233,81,260,65,118,12,48,4,58,104,434,0,46,2278,44,1002,254,0,821,1002,0,11999,17377
2020,4017753899,대신대학교,경북,대학,대학,1,36,283,1,29,19,116,464,281,0,0,0,0,153,72,213,106,184,82,185,80,94,246,454,0,0,0,0,341,2,0,0,0,0,2,0,1,1,0,0,0,0,0,1,1,0,8,95,8,94,7,0,50,94,0,455,738
2020,4055788159,계명대학교,대구,대학,대학,0,889,13979,1,436,505,4934,18418,13018,33,21,72,30,8444,4858,8739,4584,9596,3579,8610,3148,4167,12053,22476,0,0,0,0,17245,961,0,0,0,0,607,289,611,286,626,208,775,242,255,770,1658,0,115,4766,231,4422,185,0,2688,4422,0,24134,38113
2020,4091667532,충북대학교,충북,대학,대학,1,730,7474,1,620,535,3022,10993,7460,57,19,116,56,5916,2676,5677,2188,6902,1530,3945,1461,1630,6300,15153,0,0,0,0,7989,14,0,0,0,0,25,9,28,7,45,26,37,17,10,49,121,0,111,3288,118,1640,297,0,1482,1640,0,15274,22748
2020,4097761511,한국폴리텍 IV 대학 대전캠퍼스,대전,기능대학,전문대학,1,57,767,1,18,37,450,850,750,0,0,0,0,0,0,0,0,939,38,753,33,13,58,942,0,0,0,0,73,17,0,0,0,0,0,0,0,0,38,1,37,1,0,2,58,0,15,411,3,13,18,0,26,13,0,1000,1767
2020,4122748434,강남대학교,경기,대학,대학,1,236,3369,1,134,171,1609,5986,2900,0,0,0,0,2395,1391,2724,1404,2755,1042,2045,852,913,3776,7019,0,0,0,0,5226,469,0,0,0,0,214,110,317,145,375,114,437,168,118,419,874,0,58,1720,64,1031,87,0,947,1031,0,7893,11262
2020,4128983497,공주교육대학교,충남,교육대학,대학,1,79,81,1,56,74,379,1416,81,0,0,0,0,364,236,404,250,385,248,408,233,30,937,1480,0,0,0,0,967,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,363,25,30,34,0,251,30,0,1480,1561
2020,4205115854,울산과학기술대학교,울산,대학,대학,1,295,1150,1,173,438,378,1440,1150,0,0,0,0,1421,303,1101,202,673,143,438,112,155,605,2483,0,0,0,0,760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,606,27,155,223,0,217,155,0,2483,3633
2020,4212074577,포항공과대학교,경북,대학,대학,0,235,386,1,511,344,330,1280,386,0,0,0,0,695,155,509,120,400,92,350,76,56,387,1568,0,0,0,0,443,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,307,16,56,141,0,73,56,0,1568,1954
2020,4222775518,한국폴리텍 V 대학 익산캠퍼스,전북,기능대학,전문대학,1,11,81,1,26,28,77,100,81,0,0,0,0,0,0,0,0,112,2,110,2,0,4,141,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,32,0,0,12,0,2,0,0,141,222
2020,4268538296,강릉원주대학교,강원,대학,대학,1,376,4285,1,193,390,1953,7252,4285,0,0,0,0,2885,1146,3641,1170,4291,1012,2371,973,673,3628,8903,0,1,0,0,4301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55,1725,78,673,215,0,746,673,0,8903,13188
2020,4291264116,서울기독대학교,서울,대학,대학,1,24,148,1,21,24,127,557,133,0,0,0,0,165,82,112,59,142,59,137,63,32,231,423,0,0,0,0,367,15,0,0,0,0,38,31,29,22,33,24,37,27,10,94,122,0,16,102,12,42,12,0,70,42,0,545,693
2020,4318896234,청운대학교,충남,산업대학,대학,0,183,2218,1,138,134,1427,5186,1989,0,0,0,0,1633,799,2013,821,2434,685,1873,657,262,2700,5964,0,0,0,0,3632,229,0,0,0,0,382,136,662,273,270,116,319,145,78,592,1404,0,91,1548,45,340,46,0,762,340,0,7368,9586
2020,4363659620,한국폴리텍 VII 대학 창원캠퍼스,경남,기능대학,전문대학,1,67,1015,1,54,55,776,1360,948,0,0,0,0,0,0,0,0,937,24,1334,27,7,44,1323,0,0,0,0,69,67,0,0,0,0,63,5,49,2,100,6,107,5,4,14,252,0,21,657,2,11,34,0,34,11,0,1575,2590
2020,4364512026,서울장신대학교,경기,대학,대학,1,38,172,1,30,27,118,461,172,0,0,0,0,151,81,199,77,188,64,165,55,36,241,531,0,0,0,0,277,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,125,11,36,10,0,65,36,0,531,703
2020,4378646194,극동대학교,충북,대학,대학,1,146,1686,1,68,64,980,3740,1686,0,0,0,0,1169,493,1403,450,2001,471,1488,425,134,1705,4375,0,0,0,0,1839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,717,60,134,21,0,336,134,0,4375,6061
2020,4379354298,창원대학교,경남,대학,대학,1,340,4931,1,309,320,1932,7038,4789,0,0,37,12,3503,1662,3337,1507,4283,1018,2250,989,1185,4003,8621,0,0,0,0,5387,142,0,0,0,0,168,53,169,64,165,48,162,34,31,168,522,0,52,1895,58,1216,194,0,916,1216,0,9143,14074
2020,4381855189,숭실대학교,서울,대학,대학,0,509,8998,1,182,275,3160,10730,8998,0,0,89,44,6724,2957,7434,2958,6993,1856,3666,1620,2322,7113,15908,0,0,0,0,9435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54,2999,99,2322,123,0,1343,2322,0,15908,24906
2020,4406404912,영남대학교,경북,대학,대학,1,840,13495,1,420,537,4917,18376,12384,76,27,156,69,9030,4660,7773,3699,9691,3062,7940,2524,3491,10550,22282,0,0,0,0,14792,1111,0,0,0,0,620,254,540,174,714,180,680,143,221,530,1443,0,109,5114,149,3712,278,0,2475,3712,0,23725,37220
2020,4447296798,숭실사이버대학교,서울,사이버대학(대학과정),대학,1,36,1473,1,68,59,1617,4950,1473,0,0,0,0,4416,2279,2239,1138,1054,498,698,319,710,3524,6934,0,0,0,0,4234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,1614,19,710,31,0,850,710,0,6934,8407
2020,4503744423,인하대학교,인천,대학,대학,1,581,12147,1,0,323,3989,13590,12118,0,0,79,32,8977,3514,8490,3024,9357,2192,5243,2015,2694,8083,20028,0,0,0,0,10806,29,0,0,0,0,26,0,52,7,63,12,62,10,7,22,174,0,90,3941,101,2701,119,0,1578,2701,0,20202,32349
2020,4524179637,한국폴리텍 VI 대학 대구캠퍼스,대구,기능대학,전문대학,1,38,506,1,38,48,327,690,504,0,0,0,0,0,0,0,0,717,11,561,10,1,20,774,0,0,0,0,21,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,10,412,2,1,24,0,12,1,0,774,1280
2020,4535955071,건국대학교,서울,대학,대학,1,637,9928,1,710,528,3547,11862,9928,0,0,0,0,7526,3487,7334,3321,7774,2542,5759,1984,2808,8526,18465,0,0,0,0,11334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,3447,117,2808,228,0,1640,2808,0,18465,28393
2020,4535955071,건국대학교,충북,대학,대학,1,255,5274,0,129,177,1645,6231,5274,0,0,0,0,3291,1649,3729,1765,3508,1207,2922,1082,1475,4228,8176,0,1,0,0,5703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94,1655,78,1475,83,0,910,1475,0,8176,13450
2020,4551189482,중앙승가대학교,경기,대학,대학,1,16,0,1,36,36,38,482,0,0,0,0,0,41,13,45,19,33,14,38,12,0,58,157,0,0,0,0,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,39,5,0,16,0,15,0,0,157,157
2020,4552991390,경성대학교,부산,대학,대학,1,435,5717,1,210,275,3049,11225,5717,53,29,76,39,4482,2499,4638,2458,5385,2056,5340,1968,1484,7565,14257,0,0,0,0,9049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91,2819,119,1484,121,0,1611,1484,0,14257,19974
2020,4642298758,경남대학교,경남,대학,대학,1,438,7696,1,321,222,2880,11569,7696,0,0,35,3,4511,1867,4400,1555,7725,1341,3658,1161,1067,4860,12633,0,0,0,0,5927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,2671,120,1067,104,0,1169,1067,0,12633,20329
2020,4678782165,성균관대학교,서울,대학,대학,1,1215,10463,1,285,415,4082,13392,10463,59,43,169,68,9860,4405,9697,3631,7580,2466,5189,2396,2968,10041,22091,0,0,0,0,13009,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,4047,212,2968,121,0,1737,2968,0,22091,32554
2020,4711229920,서울디지털대학교,서울,사이버대학(대학과정),대학,1,53,2773,1,104,63,1872,10170,2773,0,0,0,0,3750,2235,5820,3336,2235,1177,2600,1251,1586,6413,11632,0,0,0,1637,7999,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,2770,24,1586,24,0,1547,1586,802,11632,14405
2020,4745576679,호남신학대학교,광주,대학,대학,1,38,319,1,15,15,138,584,281,0,0,0,0,186,91,229,109,235,95,189,88,81,302,558,0,0,0,0,416,38,0,0,0,0,20,10,12,6,13,5,24,12,17,16,31,0,4,113,10,98,8,0,65,98,0,589,908
2020,4774815440,우석대학교,전북,대학,대학,1,307,2762,1,120,197,1866,6960,2762,51,20,51,11,2133,841,2761,850,3664,768,2415,755,295,2950,8313,0,0,0,0,3251,0,0,0,0,0,27,0,60,6,0,0,0,0,0,6,87,0,89,1410,91,295,82,0,629,295,0,8400,11162
2020,4791893064,한국폴리텍 I 대학 제주캠퍼스,제주,기능대학,전문대학,1,6,31,1,23,23,28,50,31,0,0,0,0,0,0,0,0,38,12,43,11,6,17,50,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,16,2,6,11,0,7,6,0,50,81
2020,4847664237,경주대학교,경북,대학,대학,1,67,666,1,97,54,183,3048,666,0,0,0,0,470,182,435,133,523,136,376,115,108,458,1138,0,0,0,0,566,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,60,270,21,108,23,0,116,108,0,1138,1804
2020,4929824054,예수대학교,전북,대학,대학,1,22,80,1,13,22,131,516,80,0,0,0,0,175,134,144,116,213,105,136,108,14,449,588,0,0,0,0,463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,158,17,14,14,0,136,14,0,588,668
2020,4959807395,선문대학교,충남,대학,대학,1,309,5236,1,150,225,2404,8239,5199,0,0,27,5,3439,1526,3979,1407,5472,1228,2717,1138,889,4415,10435,0,0,0,0,5321,37,0,0,0,0,16,2,33,4,47,11,0,0,2,15,59,0,89,1987,86,891,100,0,923,891,0,10494,15730
2020,4982337415,한국폴리텍 VII 대학 부산캠퍼스,부산,기능대학,전문대학,1,42,763,1,10,28,436,830,755,0,0,0,0,0,0,0,0,868,8,805,19,5,22,918,0,0,0,0,29,8,0,0,0,0,0,0,0,0,25,1,32,1,0,2,49,0,14,359,0,5,17,0,9,5,0,967,1730
2020,4998354494,가야대학교,경남,대학,대학,1,96,1055,1,38,70,493,2434,1055,0,0,0,0,753,450,835,463,852,295,1031,278,126,1360,2416,0,0,0,0,1486,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,630,44,126,28,0,379,126,0,2416,3471
2020,4998354494,가야대학교,경북,대학,대학,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2020,5094032645,성결대학교,경기,대학,대학,1,190,2595,1,78,122,1296,4912,2307,0,0,0,0,1954,1075,1761,904,2264,884,1876,761,674,2950,5548,0,0,0,0,4008,288,0,0,0,0,199,97,166,85,279,100,270,102,63,321,626,0,31,1132,67,737,50,0,645,737,0,6174,8769
2020,5238847255,KDB금융대학교,서울,사내대학(대학과정),대학,0,1,0,1,0,0,0,40,0,0,0,0,0,9,6,0,0,0,0,0,0,0,6,9,0,0,0,17,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,17,0,0,0,0,10,0,10,9,9
2020,5260870873,경북대학교,대구,대학,대학,1,1219,11994,1,946,963,5055,18162,11994,31,14,104,53,8357,3796,8876,3713,9956,2909,10371,2847,2883,10449,25701,0,0,0,0,13332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,5044,239,2883,511,0,2214,2883,0,25701,37695
